PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,North Dakota,2022,26,X,0.753532,X,X,X,X,X,X,24,9,3185
States,Ohio,2022,26,X,1.74969,X,X,X,X,X,X,693,76,39607
States,Oklahoma,2022,26,X,1.12767,X,X,X,X,X,X,196,33,17381
States,Oregon,2022,26,X,1.18738,X,X,X,X,X,X,493,78,41520
States,Pennsylvania,2022,26,X,0.732482,X,X,X,X,X,X,473,93,64575
States,Rhode Island,2022,26,X,0.544465,X,X,X,X,X,X,69,25,12673
States,South Carolina,2022,26,X,1.17665,X,X,X,X,X,X,392,39,33315
States,South Dakota,2022,26,X,0.452909,X,X,X,X,X,X,39,31,8611
States,Tennessee,2022,26,X,1.45894,X,X,X,X,X,X,503,103,34477
States,Texas,2022,26,X,2.32188,X,X,X,X,X,X,1050,47,45222
States,Utah,2022,26,0,0,X,X,X,X,X,X,0,0,0
States,Vermont,2022,26,X,0.409696,X,X,X,X,X,X,24,12,5858
States,Virginia,2022,26,X,2.13494,X,X,X,X,X,X,2316,169,108481
States,Washington,2022,26,X,1.66066,X,X,X,X,X,X,631,66,37997
States,West Virginia,2022,26,X,0.491077,X,X,X,X,X,X,41,27,8349
States,Wisconsin,2022,26,X,0.681439,X,X,X,X,X,X,139,34,20398
States,Wyoming,2022,26,X,0.751252,X,X,X,X,X,X,18,8,2396
States,Commonwealth of the Northern Mariana Islands,2022,26,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,26,X,5.28656,X,X,X,X,X,X,107,6,2024
States,Virgin Islands,2022,26,X,0.379747,X,X,X,X,X,X,6,4,1580
States,New York City,2022,26,X,2.53766,X,X,X,X,X,X,2052,2,80862
States,Alabama,2022,27,X,1.7191,X,X,X,X,X,X,876,105,50957
States,Alaska,2022,27,X,0.615239,X,X,X,X,X,X,26,12,4226
States,Arizona,2022,27,X,1.10503,X,X,X,X,X,X,105,28,9502
States,Arkansas,2022,27,X,1.39577,X,X,X,X,X,X,214,43,15332
States,California,2022,27,X,1.89231,X,X,X,X,X,X,2167,144,114516
States,Colorado,2022,27,X,1.13636,X,X,X,X,X,X,464,82,40832
States,Connecticut,2022,27,X,1.21452,X,X,X,X,X,X,537,69,44215
States,Delaware,2022,27,X,0.704561,X,X,X,X,X,X,74,18,10503
States,District of Columbia,2022,27,X,4.05271,X,X,X,X,X,X,203,4,5009
States,Florida,2022,27,X,3.49128,X,X,X,X,X,X,8552,353,244953
States,Georgia,2022,27,X,2.50887,X,X,X,X,X,X,2037,105,81192
States,Hawaii,2022,27,X,2.68097,X,X,X,X,X,X,40,12,1492
States,Idaho,2022,27,X,0.949167,X,X,X,X,X,X,90,30,9482
States,Illinois,2022,27,X,1.46979,X,X,X,X,X,X,1005,173,68377
States,Indiana,2022,27,X,1.01536,X,X,X,X,X,X,562,100,55350
States,Iowa,2022,27,X,0.915404,X,X,X,X,X,X,29,14,3168
States,Kansas,2022,27,X,1.1839,X,X,X,X,X,X,105,13,8869
States,Kentucky,2022,27,X,1.23197,X,X,X,X,X,X,428,69,34741
States,Louisiana,2022,27,X,1.35259,X,X,X,X,X,X,620,87,45838
States,Maine,2022,27,X,0.67252,X,X,X,X,X,X,108,47,16059
States,Maryland,2022,27,X,1.14336,X,X,X,X,X,X,52,18,4548
States,Massachusetts,2022,27,X,0.984228,X,X,X,X,X,X,659,73,66956
States,Michigan,2022,27,X,0.639056,X,X,X,X,X,X,549,150,85908
States,Minnesota,2022,27,X,0.84296,X,X,X,X,X,X,216,72,25624
States,Mississippi,2022,27,X,3.04851,X,X,X,X,X,X,340,26,11153
States,Missouri,2022,27,X,1.1082,X,X,X,X,X,X,330,41,29778
States,Montana,2022,27,X,0.824102,X,X,X,X,X,X,61,28,7402
States,Nebraska,2022,27,X,1.2988,X,X,X,X,X,X,167,69,12858
States,Nevada,2022,27,X,2.34076,X,X,X,X,X,X,226,22,9655
States,New Hampshire,2022,27,X,0.647249,X,X,X,X,X,X,4,8,618
States,New Jersey,2022,27,X,2.84297,X,X,X,X,X,X,831,31,29230
States,New Mexico,2022,27,X,2.92448,X,X,X,X,X,X,608,37,20790
States,New York,2022,27,X,1.67792,X,X,X,X,X,X,937,115,55843
States,North Carolina,2022,27,X,1.22726,X,X,X,X,X,X,1132,125,92238
States,North Dakota,2022,27,X,1.10081,X,X,X,X,X,X,38,9,3452
States,Ohio,2022,27,X,1.77545,X,X,X,X,X,X,698,76,39314
States,Oklahoma,2022,27,X,1.0355,X,X,X,X,X,X,189,34,18252
States,Oregon,2022,27,X,1.19795,X,X,X,X,X,X,498,88,41571
States,Pennsylvania,2022,27,X,0.714199,X,X,X,X,X,X,471,93,65948
States,Rhode Island,2022,27,X,0.466678,X,X,X,X,X,X,57,23,12214
States,South Carolina,2022,27,X,1.32048,X,X,X,X,X,X,415,38,31428
States,South Dakota,2022,27,X,0.458295,X,X,X,X,X,X,35,31,7637
States,Tennessee,2022,27,X,1.41308,X,X,X,X,X,X,486,99,34393
States,Texas,2022,27,X,2.6318,X,X,X,X,X,X,1279,61,48598
States,Utah,2022,27,X,1.70291,X,X,X,X,X,X,278,47,16325
States,Vermont,2022,27,X,0.370175,X,X,X,X,X,X,21,12,5673
States,Virginia,2022,27,X,2.18175,X,X,X,X,X,X,2383,169,109224
States,Washington,2022,27,X,1.41866,X,X,X,X,X,X,513,66,36161
States,West Virginia,2022,27,X,1.0365,X,X,X,X,X,X,69,26,6657
States,Wisconsin,2022,27,X,0.610456,X,X,X,X,X,X,117,29,19166
States,Wyoming,2022,27,X,1.1976,X,X,X,X,X,X,24,9,2004
States,Commonwealth of the Northern Mariana Islands,2022,27,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,27,X,5.49209,X,X,X,X,X,X,125,7,2276
States,Virgin Islands,2022,27,X,0.891152,X,X,X,X,X,X,14,4,1571
States,New York City,2022,27,X,2.3827,X,X,X,X,X,X,1913,26,80287
States,Alabama,2022,28,X,1.77548,X,X,X,X,X,X,861,100,48494
States,Alaska,2022,28,X,0.658979,X,X,X,X,X,X,28,12,4249
States,Arizona,2022,28,X,1.08418,X,X,X,X,X,X,106,28,9777
States,Arkansas,2022,28,X,1.10979,X,X,X,X,X,X,168,44,15138
States,California,2022,28,X,1.73103,X,X,X,X,X,X,2058,143,118889
States,Colorado,2022,28,X,1.02137,X,X,X,X,X,X,456,82,44646
States,Connecticut,2022,28,X,1.04589,X,X,X,X,X,X,462,69,44173
States,Delaware,2022,28,X,0.702202,X,X,X,X,X,X,66,15,9399
States,District of Columbia,2022,28,X,4.13707,X,X,X,X,X,X,233,4,5632
States,Florida,2022,28,X,3.31296,X,X,X,X,X,X,8089,353,244162
States,Georgia,2022,28,X,2.44742,X,X,X,X,X,X,2006,105,81964
States,Hawaii,2022,28,X,2.13178,X,X,X,X,X,X,33,10,1548
States,Idaho,2022,28,X,0.778092,X,X,X,X,X,X,77,30,9896
States,Illinois,2022,28,X,1.4617,X,X,X,X,X,X,1033,173,70671
States,Indiana,2022,28,X,0.979413,X,X,X,X,X,X,549,101,56054
States,Iowa,2022,28,X,0.681013,X,X,X,X,X,X,25,13,3671
States,Kansas,2022,28,X,0.998839,X,X,X,X,X,X,86,11,8610
States,Kentucky,2022,28,X,1.25432,X,X,X,X,X,X,446,70,35557
States,Louisiana,2022,28,X,1.24169,X,X,X,X,X,X,560,87,45100
States,Maine,2022,28,X,0.736173,X,X,X,X,X,X,117,46,15893
States,Maryland,2022,28,X,0.460383,X,X,X,X,X,X,19,14,4127
States,Massachusetts,2022,28,X,0.751988,X,X,X,X,X,X,523,74,69549
States,Michigan,2022,28,X,0.634606,X,X,X,X,X,X,545,149,85880
States,Minnesota,2022,28,X,0.71629,X,X,X,X,X,X,245,72,34204
States,Mississippi,2022,28,X,3.09311,X,X,X,X,X,X,294,23,9505
States,Missouri,2022,28,X,1.07405,X,X,X,X,X,X,313,41,29142
States,Montana,2022,28,X,0.823296,X,X,X,X,X,X,54,27,6559
States,Nebraska,2022,28,X,1.54458,X,X,X,X,X,X,202,67,13078
States,Nevada,2022,28,X,1.81658,X,X,X,X,X,X,186,23,10239
States,New Hampshire,2022,28,X,0,X,X,X,X,X,X,0,7,637
States,New Jersey,2022,28,X,2.71556,X,X,X,X,X,X,816,32,30049
States,New Mexico,2022,28,X,3.18244,X,X,X,X,X,X,632,31,19859
States,New York,2022,28,X,1.50225,X,X,X,X,X,X,780,115,51922
States,North Carolina,2022,28,X,1.20133,X,X,X,X,X,X,1115,123,92814
States,North Dakota,2022,28,X,0.928505,X,X,X,X,X,X,30,9,3231
States,Ohio,2022,28,X,1.85046,X,X,X,X,X,X,736,75,39774
States,Oklahoma,2022,28,X,0.722749,X,X,X,X,X,X,122,31,16880
States,Oregon,2022,28,X,0.807074,X,X,X,X,X,X,324,88,40145
States,Pennsylvania,2022,28,X,0.784175,X,X,X,X,X,X,511,93,65164
States,Rhode Island,2022,28,X,0.414112,X,X,X,X,X,X,52,24,12557
States,South Carolina,2022,28,X,1.36862,X,X,X,X,X,X,408,36,29811
States,South Dakota,2022,28,X,0.475382,X,X,X,X,X,X,42,31,8835
States,Tennessee,2022,28,X,1.30704,X,X,X,X,X,X,444,100,33970
States,Texas,2022,28,X,2.35889,X,X,X,X,X,X,1181,50,50066
States,Utah,2022,28,X,1.42657,X,X,X,X,X,X,254,47,17805
States,Vermont,2022,28,X,0.266223,X,X,X,X,X,X,16,12,6010
States,Virginia,2022,28,X,1.98548,X,X,X,X,X,X,2169,168,109243
States,Washington,2022,28,X,1.28013,X,X,X,X,X,X,469,66,36637
States,West Virginia,2022,28,X,0.720207,X,X,X,X,X,X,53,24,7359
States,Wisconsin,2022,28,X,0.626878,X,X,X,X,X,X,121,29,19302
States,Wyoming,2022,28,X,0.649103,X,X,X,X,X,X,17,9,2619
States,Commonwealth of the Northern Mariana Islands,2022,28,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,28,X,4.45151,X,X,X,X,X,X,84,7,1887
States,Virgin Islands,2022,28,X,0.517464,X,X,X,X,X,X,8,4,1546
States,New York City,2022,28,X,2.14929,X,X,X,X,X,X,1721,25,80073
States,Alabama,2022,29,X,1.3505,X,X,X,X,X,X,705,91,52203
States,Alaska,2022,29,X,1.53965,X,X,X,X,X,X,60,11,3897
States,Arizona,2022,29,X,0.967641,X,X,X,X,X,X,93,28,9611
States,Arkansas,2022,29,X,1.11354,X,X,X,X,X,X,158,43,14189
States,California,2022,29,X,1.5575,X,X,X,X,X,X,1758,126,112873
States,Colorado,2022,29,X,0.954643,X,X,X,X,X,X,426,82,44624
States,Connecticut,2022,29,X,1.14226,X,X,X,X,X,X,506,69,44298
States,Delaware,2022,29,X,0.600522,X,X,X,X,X,X,69,19,11490
States,District of Columbia,2022,29,X,3.79074,X,X,X,X,X,X,221,4,5830
States,Florida,2022,29,X,3.22768,X,X,X,X,X,X,7709,353,238840
States,Georgia,2022,29,X,2.54779,X,X,X,X,X,X,2087,104,81914
States,Hawaii,2022,29,X,3.14465,X,X,X,X,X,X,45,9,1431
States,Idaho,2022,29,X,0.624025,X,X,X,X,X,X,60,30,9615
States,Illinois,2022,29,X,1.00917,X,X,X,X,X,X,688,170,68175
States,Indiana,2022,29,X,1.06303,X,X,X,X,X,X,597,99,56160
States,Iowa,2022,29,X,0.834957,X,X,X,X,X,X,30,13,3593
States,Kansas,2022,29,X,1.01317,X,X,X,X,X,X,90,12,8883
States,Kentucky,2022,29,X,1.41508,X,X,X,X,X,X,493,67,34839
States,Louisiana,2022,29,X,1.19497,X,X,X,X,X,X,529,87,44269
States,Maine,2022,29,X,0.548546,X,X,X,X,X,X,90,47,16407
States,Maryland,2022,29,X,1.20877,X,X,X,X,X,X,59,13,4881
States,Massachusetts,2022,29,X,0.810475,X,X,X,X,X,X,554,72,68355
States,Michigan,2022,29,X,0.570221,X,X,X,X,X,X,499,150,87510
States,Minnesota,2022,29,X,0.639531,X,X,X,X,X,X,214,72,33462
States,Mississippi,2022,29,X,2.07863,X,X,X,X,X,X,221,23,10632
States,Missouri,2022,29,X,1.0426,X,X,X,X,X,X,302,41,28966
States,Montana,2022,29,X,1.0212,X,X,X,X,X,X,66,27,6463
States,Nebraska,2022,29,X,1.48843,X,X,X,X,X,X,200,66,13437
States,Nevada,2022,29,X,1.9985,X,X,X,X,X,X,186,18,9307
States,New Hampshire,2022,29,X,0.12837,X,X,X,X,X,X,1,7,779
States,New Jersey,2022,29,X,2.61864,X,X,X,X,X,X,767,31,29290
States,New Mexico,2022,29,X,3.09196,X,X,X,X,X,X,620,31,20052
States,New York,2022,29,X,1.30219,X,X,X,X,X,X,626,114,48073
States,North Carolina,2022,29,X,1.22475,X,X,X,X,X,X,1121,120,91529
States,North Dakota,2022,29,X,0.864124,X,X,X,X,X,X,29,9,3356
States,Ohio,2022,29,X,1.895,X,X,X,X,X,X,749,73,39525
States,Oklahoma,2022,29,X,0.809102,X,X,X,X,X,X,128,29,15820
States,Oregon,2022,29,X,0.870588,X,X,X,X,X,X,348,78,39973
States,Pennsylvania,2022,29,X,0.754538,X,X,X,X,X,X,493,92,65338
States,Rhode Island,2022,29,X,0.489037,X,X,X,X,X,X,60,25,12269
States,South Carolina,2022,29,X,1.41301,X,X,X,X,X,X,410,37,29016
States,South Dakota,2022,29,X,0.398021,X,X,X,X,X,X,37,31,9296
States,Tennessee,2022,29,X,1.33935,X,X,X,X,X,X,466,96,34793
States,Texas,2022,29,X,2.20773,X,X,X,X,X,X,1087,48,49236
States,Utah,2022,29,X,1.59808,X,X,X,X,X,X,280,47,17521
States,Vermont,2022,29,X,0.433553,X,X,X,X,X,X,23,11,5305
States,Virginia,2022,29,X,2.07628,X,X,X,X,X,X,2289,168,110245
States,Washington,2022,29,X,1.06377,X,X,X,X,X,X,377,66,35440
States,West Virginia,2022,29,X,0.794339,X,X,X,X,X,X,55,21,6924
States,Wisconsin,2022,29,X,0.662184,X,X,X,X,X,X,130,29,19632
States,Wyoming,2022,29,X,0.112867,X,X,X,X,X,X,2,6,1772
States,Commonwealth of the Northern Mariana Islands,2022,29,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,29,X,4.84897,X,X,X,X,X,X,61,5,1258
States,Virgin Islands,2022,29,X,1.10461,X,X,X,X,X,X,17,4,1539
States,New York City,2022,29,X,1.94668,X,X,X,X,X,X,1545,24,79366
